corpus_id,title,authors,year,field
210662303,Circles of recovery,"Mikkel  Arendt , Keith  Humphreys ",2004,Sociology
37540796,[Clinical and radiological correlation. Case 3/2004 - Instituto do Coraçäo do Hospital das Clínicas da FMUSP].,Edmar  Atik ,2004,Medicine
39647069,[Clinical and radiological correlation. Case 12/2003 - Instituto do Coraçäo do Hospital das Clínicas da FMUSP ].,E  Atik ,2003,Medicine
2860727,[Clinical and radiological correlation: Case 3/2003 - Instituto do Coraçäo do Hospital das Clínicas da FMUSP].,Edmar  Atik ,2003,Medicine
128852802,"Water resources data-Maine, water year 2003","G. J. Stewart , J. M. Caldwell , A. R. Cloutier ",2004,Environmental Science
128565877,"Water resources data-Maine, water year 2002","G. J. Stewart , J. M. Caldwell , A. R. Cloutier ",2003,Environmental Science
129302717,Water resources data-Maine water year 2004,"G. J. Stewart , J. M. Caldwell , A. R. Cloutier , L. E. Flight ",2005,Environmental Science
144450560,Rehabilitation of the older worker,"Milton L. Barron , Wilma  Donahue , James  Rae , Roger B. Berry ",1954,Sociology
147208641,Rehabilitation of the Older Worker,"Rosalind  Chambers , Wilma  Donahue , James  Rae , Roger B. Berry ",1954,Sociology
78361659,Rehabilitation of the Older Worker,"Margery J. Mack , Wilma  Donahue , James  Rae , Roger B. Berry ",1954,Medicine
23880218,Squamous cell carcinoma of the skin (non-metastatic).,"Adèle C Green , Alvin H Chong ",2007,Medicine
5228283,Squamous cell carcinoma of the skin (non-metastatic).,"Adèle  Green , Robin  Marks ",2005,Medicine
36171807,Squamous cell carcinoma of the skin (non-metastatic).,"Adèle  Green , Robin  Marks ",2004,Medicine
56486593,Neoadjuvant Chemotherapy Based on Abraxane/Human Neutrophils Cytopharmaceuticals with Radiotherapy for Gastric Cancer,"Caoyun  Ju , Yajing  Wen , Luping  Zhang , Qianqian  Wang , Lingjing  Xue , Jian  Shen , Can  Zhang ",2019,"Materials Science, Medicine"
139704810,Drug Delivery Vectors: Neoadjuvant Chemotherapy Based on Abraxane/Human Neutrophils Cytopharmaceuticals with Radiotherapy for Gastric Cancer (Small 5/2019),"Caoyun  Ju , Yajing  Wen , Luping  Zhang , Qianqian  Wang , Lingjing  Xue , Jian  Shen , Can  Zhang ",2019,Materials Science
208767973,Neoadjuvant Chemotherapy Based on Abraxane/Human Neutrophils Cytopharmaceuticals with Radiotherapy for Gastric Cancer,"Caoyun  Ju , Yajing  Wen , Luping  Zhang , Qianqian  Wang , Lingjing  Xue , Jian  Shen , Can  Zhang ",2019,Medicine Materials Science
197488288,The Structure of Inference.,"David F.  Andrews , M.  Stone , D. A. S.  Fraser ",1969,Mathematics
126334002,The Structure of Inference.,"Dennis V. Lindley , Donald  Fraser ",1969,Mathematics
124603931,The Structure of Inference.,"R. J. Beran , I. J. Good , Donald  Fraser ",1970,Mathematics
6440865,The IMF in a World of Private Capital Markets,"Barry  Eichengreen , Kenneth M.  Kletzer , Ashoka  Mody ",2005,Business
169434930,The IMF in a World of Private Capital Markets,"Barry  Eichengreen , Kenneth M. Kletzer , Ashoka  Mody ",2005,Business
198686633,The IMF in a World of Private Capital Markets,"Ashoka  Mody , Barry  Eichengreen , Kenneth M. Kletzer ",2005,Business
186207916,On the intimate structure of crystals. Part I. Crystals of the cubic system with cubic cleavage,William Johnson Sollas ,1898,
93708908,On the intimate structure of crystals. Part III. Crystals of the cubic system with cubic cleavage,William Johnson Sollas ,1898,Materials Science
186209943,On the intimate structure of crystals. Part III. Crystals of the cubic system with cubic cleavage. Part IV. Cubic crystals with octahedral cleavage,William Johnson Sollas ,1898,
32988851,Efficient and selective removal of methoxy protecting groups in carbohydrates.,"Alicia  Boto , Dácil  Hernández , Rosendo  Hernández , Ernesto  Suárez ",2004,Medicine
196603414,Efficient and Selective Removal of Methoxy Protecting Groups in Carbohydrates,"Alicia  Boto , Dácil  Hernández , Rosendo  Hernández , Ernesto  Suárez ",2004,Chemistry
197345087,Efficient and Selective Removal of Methoxy Protecting Groups in Carbohydrates.,"Alicia  Boto , Dácil  Hernández , Rosendo  Hernández , Ernesto  Suárez ",2005,Chemistry
155887260,Tea Under International Regulation.,"J. W. F. Rowe , V. D. Wickizer ",1945,Economics
124341566,Tea under international regulation,Vernon Dale Wickizer ,1944,Business Mathematics
163080351,Tea Under International Regulation.,"Roland L.  Kramer , V. D.  Wickizer ",1944,History
112857,Mechanism of action of diet as a carcinogen.,J H Weisburger ,1979,Medicine
196404451,Mechanism of action of diet as a carcinogen,John H. Weisburger ,1979,Medicine
85080278,Mechanism of action of diet as a carcinogen,John H. Weisburger ,1978,Biology
90506289,Additional file 6: of Gene expression profiling in necrotizing enterocolitis reveals pathways common to those reported in Crohn’s disease,"Eric  Tremblay , Marie-Pier  Thibault , Emanuela  Ferretti , Corentin  Babakissa , Valerie  Bertelle , Marcos  Bettolli , Karolina M. Burghardt , Jean-François  Colombani , David  Grynspan , Emile  Levy , Peng  Lu , Sandeep  Mayer , Daniel  Ménard , Olivier  Mouterde , Ingrid B. Renes , Ernest G. Seidman , Jean-François  Beaulieu ",2016,Medicine
86674315,Additional file 4: of Gene expression profiling in necrotizing enterocolitis reveals pathways common to those reported in Crohn’s disease,"Eric  Tremblay , Marie-Pier  Thibault , Emanuela  Ferretti , Corentin  Babakissa , Valerie  Bertelle , Marcos  Bettolli , Karolina M. Burghardt , Jean-François  Colombani , David  Grynspan , Emile  Levy , Peng  Lu , Sandeep  Mayer , Daniel  Ménard , Olivier  Mouterde , Ingrid B. Renes , Ernest G. Seidman , Jean-François  Beaulieu ",2016,Medicine
86501669,Additional file 3: of Gene expression profiling in necrotizing enterocolitis reveals pathways common to those reported in Crohn’s disease,"Eric  Tremblay , Marie-Pier  Thibault , Emanuela  Ferretti , Corentin  Babakissa , Valerie  Bertelle , Marcos  Bettolli , Karolina M. Burghardt , Jean-François  Colombani , David  Grynspan , Emile  Levy , Peng  Lu , Sandeep  Mayer , Daniel  Ménard , Olivier  Mouterde , Ingrid B. Renes , Ernest G. Seidman , Jean-François  Beaulieu ",2016,Medicine
2611044,Irinotecan plus weekly 5-fluorouracil and leucovorin as salvage treatment for patients with metastatic colorectal cancer: A phase II trial.,"J J Souglakos , N.  Vardakis , N.  Androulakis , S.  Kakolyris , Ch  Kourousis , D.  Mavroudis , Athanasios G. Pallis , Sophia  Agelaki , K.  Kalbakis , Vassilis  Georgoulias ",2005,Medicine
24540789,Irinotecan plus weekly 5-fluorouracil and leucovorin as salvage treatment for patients with metastatic colorectal cancer: a phase II trial.,"J  Souglakos , N  Vardakis , N  Androulakis , S  Kakolyris , C  Kourousis , D  Mavroudis , A  Pallis , S  Agelaki , K  Kalbakis , V  Georgoulias ",2007,Medicine
46853142,WITHDRAWN: Irinotecan plus Weekly 5-Fluorouracil and Leucovorin as Salvage Treatment for Patients with Metastatic Colorectal Cancer: A Phase II Trial,"J.  Souglakos , N.  Vardakis , N.  Androulakis , S.  Kakolyris , C.  Kourousis , D.  Mavroudis , A.  Pallis , S.  Agelaki , K.  Kalbakis , V.  Georgoulias ",2007,Medicine
142085106,Women and Crime Revisited.,Rita J. Simon ,1976,Sociology
145632676,American Women and Crime,Rita J. Simon ,1976,Sociology
68994630,Women and Crime,Rita J. Simon ,1976,Psychology
39693274,Primary angiosarcoma of the colon.,"Andrzej L. Komorowski , Z  Darasz , Kołodziejski  Ls , A  Gruchała ",2004,Medicine
38504923,Primary Angiosarcoma of the Colon.,"A L Komorowski , Z  Darasz , L S Kotodziejski , A  Gruchata ",2004,Medicine
35936134,Primary angiosarcoma of the colon.,"A L Komorowski , Z  Darasz , L S Kołodziejski , A  Gruchała ",2004,Medicine
82293234,"Chapter 2 Ganglioside metabolism: enzymology, topology and regulation","Konrad  Sandhoff , Gerhild van Echten ",1994,Biology
44567101,"Ganglioside metabolism. Enzymology, Topology, and regulation.","G van Echten , Konrad  Sandhoff ",1993,"Biology, Medicine"
45267575,"Ganglioside metabolism: enzymology, topology and regulation.","K  Sandhoff , G  van Echten ",1994,Medicine
208496591,Presentation of chemokine SDF-1α by fibronectin mediates directed migration of T cells,"Anthony J. Pelletier , Luc J. W. van der Laan , Patrick  Hildbrand , Michael A. Siani , Darren A. Thompson , Philip E. Dawson , Bruce E. Torbett , Daniel R. Salomon ",2000,Biology
1417491,Presentation of chemokine SDF-1 alpha by fibronectin mediates directed migration of T cells.,"A J Pelletier , L J van der Laan , P  Hildbrand , M A Siani , D A Thompson , P E Dawson , B E Torbett , D R Salomon ",2000,Medicine
82048807,Presentation of chemokine SDF-1α by fibronectin mediates directed migration of T cells,"Anthony J.  Pelletier , Luc J. W.  van der Laan , Patrick  Hildbrand , Michael A.  Siani , Darren A.  Thompson , Philip E.  Dawson , Bruce E.  Torbett , Daniel R.  Salomon ",2000,Biology
203832297,Governmental liability for negligent treatment. 1,Holder  Ar ,1973,Medicine
208372076,Governmental liability for negligent treatment. 2.,Holder  Ar ,1973,Medicine
203728263,Governmental liability for negligent treatment. 3.,Holder  Ar ,1973,Medicine
76722056,The oral characteristics of guamanians including the effects of betel chewing on the oral tissues,"Roger G.  Gerry , Stanley T.  Smith , M.Lyle  Calton ",1952,Medicine
38320626,The oral characteristics of guamanians including the effects of betel chewing on the oral tissues.,"R G GERRY , S T SMITH , M L CALTON ",1952,Medicine
902895,The oral characteristics of guamanians including the effects of betel chewing on the oral tissues. III.,"R G GERRY , S T SMITH , M L CALTON ",1952,Medicine
72408112,Active Management of the Unconscious Eclamptic Patient,"A. M. Richards , Jack  Moodley , David I. Graham , M. R. R. Bullock ",1987,Medicine
24026202,Active management of the unconscious eclamptic patient.,"A M Richards , J  Moodley , D I Graham , M R Bullock ",1986,Medicine
72113935,Active management of the unconscious eclamptic patient,"A. M. Richards , Jack  Moodley , David I. Graham , M. R. R. Bullock ",1987,Medicine
100750216,Integrated Distributed Feedback Laser and Optical Amplifier,"Niloy K. Dutta , J.  Lopata , R. A. Logan , T.  Tanbun-Ek ",1991,Materials Science
136851394,Integrated distributed feedback laser and optical amplifier,"N.K.  Dutta , J.  Lopata , R.  Logan , T.  Tanbun-Ek ",1991,Materials Science
119373362,Integrated distributed feedback laser and optical amplifier,"Niloy K. Dutta , J.  Lopata , R. A. Logan , T.  Tanbun-Ek ",1991,Physics
10932636,Diffraction Amplitudes from Periodic Neumann Surface: Low Grazing Limit of Incidence (III),"J.  NAKAYAMA , K.  HATTORI , Y.  TAMURA ",2007,Computer Science
11494885,Diffraction Amplitudes from Periodic Neumann Surface : Low Grazing Limit of Incidence (III)(Electromagnetic Theory),"Junichi  Nakayama , Kazuhiro  Hattori , Yasuhiko  Tamura ",2006,Engineering Computer Science
44995526,Diffraction Amplitudes from Periodic Neumann Surface: Low Grazing Limit of Incidence,J.  NAKAYAMA ,2006,Computer Science
36178120,Changes in medical and surgical treatments of glaucoma between 1997 and 2003 in France.,P-A  Kenigsberg ,2007,Medicine
39492009,Changes in medical and surgical treatments of glaucoma between 1997 and 2003 in France.,P-A  Kenigsberg ,2007,Medicine
208151780,Changes in Medical and Surgical Treatments of Glaucoma between 1997 and 2003 in France,P.-A.  Kenigsberg ,2007,
33822171,Nebulized racemic epinephrine for extubation of newborn infants.,"Mark W Davies , Peter G Davis ",2001,Medicine
39485549,Nebulized racemic epinephrine for extubation of newborn infants.,"M W Davies , P G Davis ",2002,Medicine
33885695,Nebulized racemic epinephrine for extubation of newborn infants.,"M W Davies , P G Davis ",2000,Medicine
35620680,Clock Scheduling and Clocktree Construction for High Performance ASICS,"Stephan  Held , Bernhard  Korte , Jens  Maßberg , Matthias  Ringe , Jens  Vygen ",2003,Computer Science
1293531,Clock Scheduling and Clocktree Construction for High Performance ASICS,"Stephan  Held , Bernhard  Korte , Jens  Maβberg , Matthias  Ringe , Jens  Vygen ",2003,Computer Science
195883046,Clock scheduling and clocktree construction for high performance ASICs,"S.  Held , B.  Korte , J.  Massberg , M.  Ringe , J.  Vygen ",2003,
52803657,A general Weibull model for reliability analysis under different failure Criteria-application on anisotropic conductive adhesive joining technology,"  Johan Liu ,   Liqiang Cao ,   Min Xie ,   Thong-Ngee Goh ,   Yong Tang ",2005,
197406922,A general weibull model for reliability analysis under different failure criteria -application on anisotropic conductive adhesive joining technology,"Johan  Liu , Liqiang  Cao , Min  Xie , Thong Ngee Goh , Yong  Tang ",2004,Materials Science
22827751,A general weibull model for reliability analysis under different failure criteria -application on anisotropic conductive adhesive joining technology,"Johao  Liu , Liqiang  Cao , Min  Xie , Thong-Ngee  Goh , Yong  Tang ",2004,Materials Science
134136673,Seismic Noise Measurements in the Takinoue (Kakkonda) Geothermal Area (4),"Tokumi  Saito , Shichiro  Sato ",1987,Geology
133328930,Seismic Noise Measurements in Takinoue (Kakkonda) Geothermal Area (2),"Tokumi  Saito , Shichiro  Sato ",1986,Geology
133696957,Seismic Noise Measurements in the Takinoue (Kakkonda) Geothermal Area (3),"Tokumi  Saito , Shichiro  Sato ",1987,Geology
43185600,Proposals for nutritional guidelines for health education in Britain.,,1983,Medicine
44256362,Proposals for nutritional guidelines for health education in Britain.,,1983,Medicine
19064154,Proposals for nutritional guidelines for health education in Britain.,,1983,Medicine
35148429,A model for user based IP traffic accounting,Ge  Zhang ,2007,Computer Science
61448798,A model for user based traffic accounting,"Ge  Zhang , Bernd  Reuther ",2005,Computer Science
14483807,A model for user based traffic accounting,"Ge  Zhang , B.  Reuther ",2005,"Business, Computer Science"
54406178,3D mapping of associations amongst amyloid-PET and CSF biomarkers and hippocampal morphology,"John P.  Andrawis , Kristy S.  Hwang , Amity E.  Green , Sona  Babakchanian , Jonathan H.  Morra , Jeffrey L.  Cummings , Arthur W.  Toga , John Q.  Trojanowski , Leslie M.  Shaw , Clifford R.  Jack , Michael W.  Weiner , Paul M.  Thompson , Liana G.  Apostolova ",2009,
54430579,3-D mapping of associations amongst amyloid-PET and CSF biomarkers and hippocampal morphology,"John P.  Andrawis , Kristy S.  Hwang , Amity E.  Green , Sona  Babakchanian , Jonathan H.  Morra , Jeffrey L.  Cummings , Arthur W.  Toga , John Q.  Trojanowski , Leslie M.  Shaw , Clifford R.  Jack , Michael W.  Weiner , Paul M.  Thompson , Liana G.  Apostolova ",2009,Psychology
54414445,3D mapping of associations between Amyloid-PET and CSF biomarkers and hippocampal morphology in normal aging and Alzheimer's disease,"L. G. Apostolova , K. S. Hwang , J.  Andrawis , A. E. Green , P. M. Thompson ",2009,Psychology
704383,Asymptotic resource consumption in multicast reservation styles,"Danny J. Mitzel , Scott  Shenker ",1994,Computer Science
17052695,Asymptotic Resource Consumption in Multicast Reservation Styles,"Danny J. Mitzel ,   Scott ,   Shenkermitzel ",1994,
56828023,Asymptotic resource consumption in multicast reservation styles,"Danny J. Mitzel , Scott  Shenker ",1994,Computer Science
140028256,2229 Chemical Shifts and Coupling Constants for C12H20N3O3P,M.  Kumar ,2013,Chemistry
99258370,2228 Chemical Shifts and Coupling Constants for C12H20N3O3P,M.  Kumar ,2013,Chemistry
